"name","result.year","state","TSFO","change.status"
"Accipiter madagascariensis",1994,2,0,"U"
"Accipiter madagascariensis",2000,2,6,"U"
"Accipiter madagascariensis",2004,2,10,"U"
"Accipiter madagascariensis",2008,2,14,"U"
"Accipiter madagascariensis",2012,2,18,"U"
"Accipiter madagascariensis",2016,2,22,"U"
"Accipiter melanochlamys",1994,1,0,"U"
"Accipiter melanochlamys",2000,1,6,"U"
"Accipiter melanochlamys",2004,1,10,"U"
"Accipiter melanochlamys",2008,1,14,"U"
"Accipiter melanochlamys",2009,1,15,"U"
"Accipiter melanochlamys",2012,1,18,"U"
"Accipiter melanochlamys",2016,1,22,"U"
"Accipiter melanoleucus",1994,1,0,"U"
"Accipiter melanoleucus",2000,1,6,"U"
"Accipiter melanoleucus",2004,1,10,"U"
"Accipiter melanoleucus",2008,1,14,"U"
"Accipiter melanoleucus",2009,1,15,"U"
"Accipiter melanoleucus",2012,1,18,"U"
"Accipiter melanoleucus",2016,1,22,"U"
"Accipiter meyerianus",1994,1,0,"U"
"Accipiter meyerianus",2000,1,6,"U"
"Accipiter meyerianus",2004,1,10,"U"
"Accipiter meyerianus",2008,1,14,"U"
"Accipiter meyerianus",2009,1,15,"U"
"Accipiter meyerianus",2012,1,18,"U"
"Accipiter meyerianus",2016,1,22,"U"
"Accipiter minullus",1994,1,0,"U"
"Accipiter minullus",2000,1,6,"U"
"Accipiter minullus",2004,1,10,"U"
"Accipiter minullus",2008,1,14,"U"
"Accipiter minullus",2009,1,15,"U"
"Accipiter minullus",2012,1,18,"U"
"Accipiter minullus",2016,1,22,"U"
"Accipiter nanus",1994,2,0,"U"
"Accipiter nanus",2000,2,6,"U"
"Accipiter nanus",2004,2,10,"U"
"Accipiter nanus",2008,2,14,"U"
"Accipiter nanus",2012,2,18,"U"
"Accipiter nanus",2016,2,22,"U"
"Accipiter nisus",1994,1,0,"U"
"Accipiter nisus",2000,1,6,"U"
"Accipiter nisus",2004,1,10,"U"
"Accipiter nisus",2008,1,14,"U"
"Accipiter nisus",2009,1,15,"U"
"Accipiter nisus",2012,1,18,"U"
"Accipiter nisus",2013,1,19,"U"
"Accipiter nisus",2015,1,21,"U"
"Accipiter nisus",2016,1,22,"U"
"Accipiter novaehollandiae",2014,1,0,"U"
"Accipiter novaehollandiae",2016,1,2,"U"
"Accipiter ovampensis",1994,1,0,"U"
"Accipiter ovampensis",2000,1,6,"U"
"Accipiter ovampensis",2004,1,10,"U"
"Accipiter ovampensis",2008,1,14,"U"
"Accipiter ovampensis",2009,1,15,"U"
"Accipiter ovampensis",2012,1,18,"U"
"Accipiter ovampensis",2015,1,21,"U"
"Accipiter ovampensis",2016,1,22,"U"
"Accipiter poliocephalus",1994,1,0,"U"
"Accipiter poliocephalus",2000,1,6,"U"
"Accipiter poliocephalus",2004,1,10,"U"
"Accipiter poliocephalus",2008,1,14,"U"
"Accipiter poliocephalus",2009,1,15,"U"
"Accipiter poliocephalus",2012,1,18,"U"
"Accipiter poliocephalus",2016,1,22,"U"
"Accipiter poliogaster",1994,2,0,"U"
"Accipiter poliogaster",2000,1,6,"U"
"Accipiter poliogaster",2004,1,10,"U"
"Accipiter poliogaster",2008,1,14,"U"
"Accipiter poliogaster",2009,1,15,"U"
"Accipiter poliogaster",2012,2,18,"G"
"Accipiter poliogaster",2016,2,22,"U"
"Accipiter princeps",1994,2,0,"U"
"Accipiter princeps",2000,2,6,"U"
"Accipiter princeps",2004,2,10,"U"
"Accipiter princeps",2008,3,14,"G"
"Accipiter princeps",2010,3,16,"U"
"Accipiter princeps",2012,3,18,"U"
"Accipiter princeps",2016,3,22,"U"
"Accipiter rhodogaster",1994,1,0,"U"
"Accipiter rhodogaster",2000,1,6,"U"
"Accipiter rhodogaster",2004,1,10,"U"
"Accipiter rhodogaster",2008,1,14,"U"
"Accipiter rhodogaster",2009,1,15,"U"
"Accipiter rhodogaster",2012,1,18,"U"
"Accipiter rhodogaster",2016,1,22,"U"
"Accipiter rufitorques",1994,1,0,"U"
"Accipiter rufitorques",2000,1,6,"U"
"Accipiter rufitorques",2004,1,10,"U"
"Accipiter rufitorques",2008,1,14,"U"
"Accipiter rufitorques",2009,1,15,"U"
"Accipiter rufitorques",2012,1,18,"U"
"Accipiter rufitorques",2016,1,22,"U"
"Accipiter rufiventris",1994,1,0,"U"
"Accipiter rufiventris",2000,1,6,"U"
"Accipiter rufiventris",2004,1,10,"U"
"Accipiter rufiventris",2008,1,14,"U"
"Accipiter rufiventris",2009,1,15,"U"
"Accipiter rufiventris",2012,1,18,"U"
"Accipiter rufiventris",2016,1,22,"U"
"Accipiter soloensis",1994,1,0,"U"
"Accipiter soloensis",2000,1,6,"U"
"Accipiter soloensis",2004,1,10,"U"
"Accipiter soloensis",2008,1,14,"U"
"Accipiter soloensis",2009,1,15,"U"
"Accipiter soloensis",2012,1,18,"U"
"Accipiter soloensis",2015,1,21,"U"
"Accipiter soloensis",2016,1,22,"U"
"Accipiter striatus",2006,1,0,"U"
"Accipiter striatus",2008,1,2,"U"
"Accipiter striatus",2009,1,3,"U"
"Accipiter striatus",2012,1,6,"U"
"Accipiter striatus",2016,1,10,"U"
"Accipiter superciliosus",1994,1,0,"U"
"Accipiter superciliosus",2000,1,6,"U"
"Accipiter superciliosus",2004,1,10,"U"
"Accipiter superciliosus",2008,1,14,"U"
"Accipiter superciliosus",2009,1,15,"U"
"Accipiter superciliosus",2012,1,18,"U"
"Accipiter superciliosus",2016,1,22,"U"
"Accipiter sylvestris",2014,1,0,"U"
"Accipiter sylvestris",2016,1,2,"U"
"Accipiter tachiro",2014,1,0,"U"
"Accipiter tachiro",2016,1,2,"U"
"Accipiter toussenelii",2014,1,0,"U"
"Accipiter toussenelii",2016,1,2,"U"
"Accipiter trinotatus",1994,1,0,"U"
"Accipiter trinotatus",2000,1,6,"U"
"Accipiter trinotatus",2004,1,10,"U"
"Accipiter trinotatus",2008,1,14,"U"
"Accipiter trinotatus",2009,1,15,"U"
"Accipiter trinotatus",2012,1,18,"U"
"Accipiter trinotatus",2016,1,22,"U"
"Accipiter trivirgatus",1994,1,0,"U"
"Accipiter trivirgatus",2000,1,6,"U"
"Accipiter trivirgatus",2004,1,10,"U"
"Accipiter trivirgatus",2008,1,14,"U"
"Accipiter trivirgatus",2009,1,15,"U"
"Accipiter trivirgatus",2012,1,18,"U"
"Accipiter trivirgatus",2016,1,22,"U"
"Accipiter virgatus",1994,1,0,"U"
"Accipiter virgatus",2000,1,6,"U"
"Accipiter virgatus",2004,1,10,"U"
"Accipiter virgatus",2008,1,14,"U"
"Accipiter virgatus",2009,1,15,"U"
"Accipiter virgatus",2012,1,18,"U"
"Accipiter virgatus",2015,1,21,"U"
"Accipiter virgatus",2016,1,22,"U"
"Acentrogobius therezieni",2004,0,0,"U"
"Acentrogobius therezieni",2016,0,12,"U"
"Acentronura australe",2006,0,0,"U"
"Acentronura australe",2016,0,10,"U"
"Acer erythranthum",1998,2,0,"U"
"Acer erythranthum",2017,2,19,"U"
"Acer miaotaiense",1998,3,0,"U"
"Acer miaotaiense",2004,3,6,"U"
"Acerodon celebensis",1996,2,0,"U"
"Acerodon celebensis",2008,1,12,"N"
"Acerodon celebensis",2016,3,20,"N"
"Acerodon humilis",1996,3,0,"U"
"Acerodon humilis",2008,4,12,"N"
"Acerodon humilis",2016,4,20,"U"
"Acerodon jubatus",1994,4,0,"U"
"Acerodon jubatus",1996,4,2,"U"
"Acerodon jubatus",2008,4,14,"U"
"Acerodon jubatus",2016,4,22,"U"
"Acerodon leucotis",1996,3,0,"U"
"Acerodon leucotis",2008,3,12,"U"
"Acerodon mackloti",1996,1,0,"U"
"Acerodon mackloti",2008,3,12,"G"
"Acerodon mackloti",2016,3,20,"U"
"Aceros nipalensis",1994,3,0,"U"
"Aceros nipalensis",1996,3,2,"U"
"Aceros nipalensis",2000,3,6,"U"
"Aceros nipalensis",2004,3,10,"U"
"Aceros nipalensis",2008,3,14,"U"
"Aceros nipalensis",2012,3,18,"U"
"Aceros nipalensis",2016,3,22,"U"
"Aceros nipalensis",2017,3,23,"U"
"Achaetops pycnopygius",1994,1,0,"U"
"Achaetops pycnopygius",2000,1,6,"U"
"Achaetops pycnopygius",2004,1,10,"U"
"Achaetops pycnopygius",2008,1,14,"U"
"Achaetops pycnopygius",2009,1,15,"U"
"Achaetops pycnopygius",2012,1,18,"U"
"Achaetops pycnopygius",2016,1,22,"U"
"Achaetops pycnopygius",2017,1,23,"U"
"Achalinus ater",2010,1,0,"U"
"Achalinus ater",2012,1,2,"U"
"Achalinus formosanus",2012,1,0,"U"
"Achalinus formosanus",2017,1,5,"U"
"Achalinus hainanus",2014,3,0,"U"
"Achalinus hainanus",2017,3,3,"U"
"Achalinus jinggangensis",2010,0,0,"U"
"Achalinus jinggangensis",2014,5,4,"N"
"Achalinus spinalis",2012,1,0,"U"
"Achalinus spinalis",2017,1,5,"U"
"Achalinus werneri",1996,3,0,"U"
"Achalinus werneri",2017,2,21,"N"
"Acharagma roseanum",2013,3,0,"U"
"Acharagma roseanum",2017,3,4,"U"
"Achatinella abbreviata",1994,5,0,"U"
"Achatinella abbreviata",1996,7,2,"U"
"Achatinella apexfulva",1994,4,0,"U"
"Achatinella apexfulva",1996,5,2,"U"
"Achatinella bellula",1994,4,0,"U"
"Achatinella bellula",1996,5,2,"U"
"Achatinella buddii",1994,7,0,"U"
"Achatinella buddii",1996,7,2,"U"
"Achatinella bulimoides",1994,4,0,"U"
"Achatinella bulimoides",1996,5,2,"U"
"Achatinella byronii",1994,4,0,"U"
"Achatinella byronii",1996,5,2,"U"
"Achatinella caesia",1994,7,0,"U"
"Achatinella caesia",1996,7,2,"U"
"Achatinella casta",1994,7,0,"U"
"Achatinella casta",1996,7,2,"U"
"Achatinella cestus",1994,4,0,"U"
"Achatinella cestus",1996,5,2,"U"
"Achatinella concavospira",1994,4,0,"U"
"Achatinella concavospira",1996,5,2,"U"
"Achatinella curta",1994,4,0,"U"
"Achatinella curta",1996,5,2,"U"
"Achatinella decipiens",1994,4,0,"U"
"Achatinella decipiens",1996,5,2,"U"
"Achatinella decora",1994,7,0,"U"
"Achatinella decora",1996,7,2,"U"
"Achatinella dimorpha",1994,5,0,"U"
"Achatinella dimorpha",1996,7,2,"U"
"Achatinella elegans",1994,5,0,"U"
"Achatinella elegans",1996,7,2,"U"
"Achatinella fulgens",1994,4,0,"U"
"Achatinella fulgens",1996,5,2,"U"
"Achatinella fuscobasis",1994,4,0,"U"
"Achatinella fuscobasis",1996,5,2,"U"
"Achatinella juddii",1994,5,0,"U"
"Achatinella juddii",1996,7,2,"U"
"Achatinella juncea",1994,5,0,"U"
"Achatinella juncea",1996,7,2,"U"
"Achatinella lehuiensis",1994,7,0,"U"
"Achatinella lehuiensis",1996,7,2,"U"
"Achatinella leucorrhaphe",1994,4,0,"U"
"Achatinella leucorrhaphe",1996,5,2,"U"
"Achatinella lila",1994,4,0,"U"
"Achatinella lila",1996,5,2,"U"
"Achatinella livida",1994,7,0,"U"
"Achatinella livida",1996,7,2,"U"
"Achatinella lorata",1994,4,0,"U"
"Achatinella lorata",1996,5,2,"U"
"Achatinella mustelina",1994,4,0,"U"
"Achatinella mustelina",1996,5,2,"U"
"Achatinella papyracea",1994,7,0,"U"
"Achatinella papyracea",1996,7,2,"U"
"Achatinella phaeozona",1994,4,0,"U"
"Achatinella phaeozona",1996,5,2,"U"
"Achatinella pulcherrima",1994,4,0,"U"
"Achatinella pulcherrima",1996,5,2,"U"
"Achatinella pupukanioe",1994,4,0,"U"
"Achatinella pupukanioe",1996,5,2,"U"
"Achatinella sowerbyana",1994,4,0,"U"
"Achatinella sowerbyana",1996,5,2,"U"
"Achatinella spaldingi",1994,7,0,"U"
"Achatinella spaldingi",1996,7,2,"U"
"Achatinella stewartii",1994,4,0,"U"
"Achatinella stewartii",1996,5,2,"U"
"Achatinella swiftii",1994,4,0,"U"
"Achatinella swiftii",1996,5,2,"U"
"Achatinella taeniolata",1994,4,0,"U"
"Achatinella taeniolata",1996,5,2,"U"
"Achatinella thaanumi",1994,7,0,"U"
"Achatinella thaanumi",1996,7,2,"U"
"Achatinella turgida",1994,4,0,"U"
"Achatinella turgida",1996,5,2,"U"
"Achatinella valida",1994,7,0,"U"
"Achatinella valida",1996,7,2,"U"
"Achatinella viridans",1994,4,0,"U"
"Achatinella viridans",1996,5,2,"U"
"Achatinella vulpina",1994,4,0,"U"
"Achatinella vulpina",1996,5,2,"U"
"Acheilognathus elongatus",1996,4,0,"U"
"Acheilognathus elongatus",2008,5,12,"N"
"Acheilognathus longipinnis",1994,4,0,"U"
"Acheilognathus longipinnis",1996,3,2,"U"
"Achondrostoma oligolepis",2006,1,0,"U"
"Achondrostoma oligolepis",2011,1,5,"U"
"Achyranthes talbotii",2000,4,0,"U"
"Achyranthes talbotii",2004,3,4,"U"
"Achyranthes talbotii",2014,2,14,"N"
"Achyrospermum seychellarum",1997,4,0,"U"
"Achyrospermum seychellarum",2011,4,14,"U"
"Aciagrion heterosticta",2007,0,0,"N"
"Aciagrion heterosticta",2016,1,9,"N"
"Aciagrion macrootithenae",2007,0,0,"U"
"Aciagrion macrootithenae",2010,0,3,"U"
"Aciagrion steeleae",2006,1,0,"U"
"Aciagrion steeleae",2010,1,4,"U"
"Acicula hausdorfi",1996,0,0,"U"
"Acicula hausdorfi",2011,2,15,"N"
"Acinonyx jubatus",1994,3,0,"U"
"Acinonyx jubatus",1996,3,2,"U"
"Acinonyx jubatus",2002,3,8,"U"
"Acinonyx jubatus",2008,3,14,"U"
"Acinonyx jubatus",2015,3,21,"U"
"Acipenser baerii",1996,3,0,"U"
"Acipenser baerii",2010,4,14,"N"
"Acipenser brevirostrum",1994,3,0,"U"
"Acipenser brevirostrum",1996,3,2,"U"
"Acipenser brevirostrum",2004,3,10,"U"
"Acipenser dabryanus",1996,5,0,"U"
"Acipenser dabryanus",2010,5,14,"U"
"Acipenser fulvescens",1994,3,0,"U"
"Acipenser fulvescens",1996,3,2,"U"
"Acipenser fulvescens",2004,1,10,"U"
"Acipenser gueldenstaedtii",1996,4,0,"U"
"Acipenser gueldenstaedtii",2010,5,14,"N"
"Acipenser medirostris",1996,3,0,"U"
"Acipenser medirostris",2006,2,10,"U"
"Acipenser mikadoi",1996,4,0,"U"
"Acipenser mikadoi",2010,5,14,"N"
"Acipenser naccarii",1996,3,0,"U"
"Acipenser naccarii",2010,5,14,"N"
"Acipenser nudiventris",1996,4,0,"U"
"Acipenser nudiventris",2010,5,14,"N"
"Acipenser oxyrinchus",1996,2,0,"U"
"Acipenser oxyrinchus",2006,2,10,"U"
"Acipenser persicus",1996,4,0,"U"
"Acipenser persicus",2010,5,14,"N"
"Acipenser ruthenus",1996,3,0,"U"
"Acipenser ruthenus",2010,3,14,"U"
"Acipenser schrenckii",1994,3,0,"U"
"Acipenser schrenckii",1996,4,2,"U"
"Acipenser schrenckii",2010,5,16,"N"
"Acipenser sinensis",1996,4,0,"U"
"Acipenser sinensis",2010,5,14,"N"
"Acipenser stellatus",1996,4,0,"U"
"Acipenser stellatus",2010,5,14,"N"
"Acipenser sturio",1994,4,0,"U"
"Acipenser sturio",1996,5,2,"U"
"Acipenser sturio",2010,5,16,"U"
"Acipenser transmontanus",1996,2,0,"U"
"Acipenser transmontanus",2004,1,8,"U"
"Acipenser transmontanus Kootenai River subpopulation",1996,4,0,"U"
"Acipenser transmontanus Kootenai River subpopulation",2004,4,8,"U"
"Acisoma ascalaphoides",2013,1,0,"U"
"Acisoma ascalaphoides",2016,1,3,"U"
"Acisoma ascalaphoides",2017,4,4,"N"
"Acisoma panorpoides",2006,1,0,"U"
"Acisoma panorpoides",2009,1,3,"U"
"Acmadenia candida",1998,7,0,"U"
"Acmadenia candida",2016,4,18,"N"
"Acmadenia laxa",1998,3,0,"U"
"Acmadenia laxa",2016,3,18,"U"
"Acmopyle pancheri",2000,2,0,"U"
"Acmopyle pancheri",2010,2,10,"U"
"Acmopyle sahniana",1998,4,0,"U"
"Acmopyle sahniana",2000,5,2,"U"
"Acmopyle sahniana",2013,5,15,"U"
"Acomys airensis",2004,1,0,"U"
"Acomys airensis",2008,1,4,"U"
"Acomys airensis",2016,1,12,"U"
"Acomys cahirinus",1996,1,0,"U"
"Acomys cahirinus",2004,1,8,"U"
"Acomys cahirinus",2008,1,12,"U"
"Acomys cahirinus",2016,1,20,"U"
"Acomys cineraceus",1996,1,0,"U"
"Acomys cineraceus",2004,1,8,"U"
"Acomys cineraceus",2008,1,12,"U"
"Acomys cineraceus",2016,1,20,"U"
"Acomys dimidiatus",2008,1,0,"U"
"Acomys dimidiatus",2016,1,8,"U"
"Acomys ignitus",1996,1,0,"U"
"Acomys ignitus",2004,1,8,"U"
"Acomys ignitus",2008,1,12,"U"
"Acomys ignitus",2016,1,20,"U"
"Acomys johannis",2004,1,0,"U"
"Acomys johannis",2008,1,4,"U"
"Acomys johannis",2016,1,12,"U"
"Acomys kempi",1996,1,0,"U"
"Acomys kempi",2004,1,8,"U"
"Acomys kempi",2008,1,12,"U"
"Acomys kempi",2016,1,20,"U"
"Acomys louisae",1996,1,0,"U"
"Acomys louisae",2004,1,8,"U"
"Acomys louisae",2008,1,12,"U"
"Acomys louisae",2016,1,20,"U"
"Acomys mullah",1996,1,0,"U"
"Acomys mullah",2004,1,8,"U"
"Acomys mullah",2008,1,12,"U"
"Acomys mullah",2016,1,20,"U"
"Acomys nesiotes",1996,2,0,"U"
"Acomys nesiotes",2000,0,4,"U"
"Acomys percivali",1996,1,0,"U"
"Acomys percivali",2004,1,8,"U"
"Acomys percivali",2008,1,12,"U"
"Acomys percivali",2016,1,20,"U"
"Acomys russatus",1996,1,0,"U"
"Acomys russatus",2008,1,12,"U"
"Acomys russatus",2016,1,20,"U"
"Acomys seurati",2004,1,0,"U"
"Acomys seurati",2008,1,4,"U"
"Acomys subspinosus",1996,1,0,"U"
"Acomys subspinosus",2008,1,12,"U"
"Acomys subspinosus",2017,1,21,"U"
"Acomys wilsoni",1996,1,0,"U"
"Acomys wilsoni",2004,1,8,"U"
"Acomys wilsoni",2008,1,12,"U"
"Acomys wilsoni",2016,1,20,"U"
"Acomys wilsoni",2017,1,21,"U"
"Aconaemys fuscus",1996,1,0,"U"
"Aconaemys fuscus",2008,1,12,"U"
"Aconaemys fuscus",2013,1,17,"U"
"Aconaemys fuscus",2016,1,20,"U"
"Aconaemys porteri",2008,0,0,"U"
"Aconaemys porteri",2016,0,8,"U"
"Aconaemys sagei",1996,1,0,"U"
"Aconaemys sagei",2008,0,12,"N"
"Aconaemys sagei",2013,0,17,"U"
"Aconaemys sagei",2016,0,20,"U"
"Acontias breviceps",2010,2,0,"U"
"Acontias breviceps",2017,1,7,"N"
"Acontias rieppeli",1996,3,0,"U"
"Acontias rieppeli",2017,4,21,"N"
"Acorus calamus",2011,1,0,"U"
"Acorus calamus",2014,1,3,"U"
"Acrantophis dumerili",1996,3,0,"U"
"Acrantophis dumerili",2011,1,15,"N"
"Acrantophis madagascariensis",1996,3,0,"U"
"Acrantophis madagascariensis",2011,1,15,"N"
"Acridocarpus socotranus",1998,1,0,"U"
"Acridocarpus socotranus",1998.5,3,0.5,"U"
"Acridocarpus socotranus",2004,1,6,"U"
"Acridotheres albocinctus",1994,2,0,"U"
"Acridotheres albocinctus",2000,1,6,"U"
"Acridotheres albocinctus",2004,1,10,"U"
"Acridotheres albocinctus",2008,1,14,"U"
"Acridotheres albocinctus",2009,1,15,"U"
"Acridotheres albocinctus",2012,1,18,"U"
"Acridotheres albocinctus",2016,1,22,"U"
"Acridotheres albocinctus",2017,1,23,"U"
"Acridotheres cinereus",1994,1,0,"U"
"Acridotheres cinereus",2000,1,6,"U"
"Acridotheres cinereus",2004,1,10,"U"
"Acridotheres cinereus",2008,1,14,"U"
"Acridotheres cinereus",2009,1,15,"U"
"Acridotheres cinereus",2012,1,18,"U"
"Acridotheres cinereus",2016,1,22,"U"
"Acridotheres cristatellus",1994,1,0,"U"
"Acridotheres cristatellus",2000,1,6,"U"
"Acridotheres cristatellus",2004,1,10,"U"
"Acridotheres cristatellus",2008,1,14,"U"
"Acridotheres cristatellus",2009,1,15,"U"
"Acridotheres cristatellus",2012,1,18,"U"
"Acridotheres cristatellus",2016,1,22,"U"
"Acridotheres fuscus",1994,1,0,"U"
"Acridotheres fuscus",2000,1,6,"U"
"Acridotheres fuscus",2004,1,10,"U"
"Acridotheres fuscus",2008,1,14,"U"
"Acridotheres fuscus",2009,1,15,"U"
"Acridotheres fuscus",2012,1,18,"U"
"Acridotheres fuscus",2016,1,22,"U"
"Acridotheres ginginianus",1994,1,0,"U"
"Acridotheres ginginianus",2000,1,6,"U"
"Acridotheres ginginianus",2004,1,10,"U"
"Acridotheres ginginianus",2008,1,14,"U"
"Acridotheres ginginianus",2009,1,15,"U"
"Acridotheres ginginianus",2012,1,18,"U"
"Acridotheres ginginianus",2016,1,22,"U"
"Acridotheres tristis",1994,1,0,"U"
"Acridotheres tristis",2000,1,6,"U"
"Acridotheres tristis",2004,1,10,"U"
"Acridotheres tristis",2008,1,14,"U"
"Acridotheres tristis",2009,1,15,"U"
"Acridotheres tristis",2012,1,18,"U"
"Acridotheres tristis",2016,1,22,"U"
"Acridotheres tristis",2017,1,23,"U"
"Acris gryllus",2004,1,0,"U"
"Acris gryllus",2014,1,10,"U"
"Acritillas indica",1994,1,0,"U"
"Acritillas indica",2000,1,6,"U"
"Acritillas indica",2004,1,10,"U"
"Acritillas indica",2008,1,14,"U"
"Acritillas indica",2009,1,15,"U"
"Acritillas indica",2012,1,18,"U"
"Acritillas indica",2016,1,22,"U"
"Acritodon nephophilus",2000,4,0,"U"
"Acritodon nephophilus",2012,5,12,"N"
"Acritoscincus trilineatus",2010,1,0,"U"
"Acritoscincus trilineatus",2016,1,6,"U"
"Acritoscincus trilineatus",2017,1,7,"U"
"Acrobates pygmaeus",1996,1,0,"U"
"Acrobates pygmaeus",2008,1,12,"U"
"Acrobates pygmaeus",2016,1,20,"U"
"Acrobatornis fonsecai",2000,3,0,"U"
"Acrobatornis fonsecai",2004,3,4,"U"
"Acrobatornis fonsecai",2008,3,8,"U"
"Acrobatornis fonsecai",2012,3,12,"U"
"Acrobatornis fonsecai",2016,3,16,"U"
"Acrobatornis fonsecai",2017,3,17,"U"
"Acrocephalus aequinoctialis",1994,1,0,"U"
"Acrocephalus aequinoctialis",2000,1,6,"U"
"Acrocephalus aequinoctialis",2004,1,10,"U"
"Acrocephalus aequinoctialis",2008,1,14,"U"
"Acrocephalus aequinoctialis",2009,4,15,"N"
"Acrocephalus aequinoctialis",2012,4,18,"U"
"Acrocephalus aequinoctialis",2016,4,22,"U"
"Acrocephalus agricola",2000,1,0,"U"
"Acrocephalus agricola",2004,1,4,"U"
"Acrocephalus agricola",2008,1,8,"U"
"Acrocephalus agricola",2009,1,9,"U"
"Acrocephalus agricola",2012,1,12,"U"
"Acrocephalus agricola",2016,1,16,"U"
"Acrocephalus agricola",2017,1,17,"U"
"Acrocephalus arundinaceus",2016,1,0,"U"
"Acrocephalus arundinaceus",2017,1,1,"U"
"Acrocephalus astrolabii",2016,7,0,"U"
"Acrocephalus astrolabii",2017,7,1,"U"
"Acrocephalus atyphus",1994,1,0,"U"
"Acrocephalus atyphus",2000,1,6,"U"
"Acrocephalus atyphus",2004,1,10,"U"
"Acrocephalus atyphus",2008,1,14,"U"
"Acrocephalus atyphus",2009,1,15,"U"
"Acrocephalus atyphus",2012,1,18,"U"
"Acrocephalus atyphus",2016,1,22,"U"
"Acrocephalus australis",1994,1,0,"U"
"Acrocephalus australis",2000,1,6,"U"
"Acrocephalus australis",2004,1,10,"U"
"Acrocephalus australis",2008,1,14,"U"
"Acrocephalus australis",2009,1,15,"U"
"Acrocephalus australis",2012,1,18,"U"
"Acrocephalus australis",2016,1,22,"U"
"Acrocephalus australis",2017,1,23,"U"
"Acrocephalus bistrigiceps",1994,1,0,"U"
"Acrocephalus bistrigiceps",2000,1,6,"U"
"Acrocephalus bistrigiceps",2004,1,10,"U"
"Acrocephalus bistrigiceps",2008,1,14,"U"
"Acrocephalus bistrigiceps",2009,1,15,"U"
"Acrocephalus bistrigiceps",2012,1,18,"U"
"Acrocephalus bistrigiceps",2016,1,22,"U"
"Acrocephalus bistrigiceps",2017,1,23,"U"
"Acrocephalus brevipennis",1994,3,0,"U"
"Acrocephalus brevipennis",1996,3,2,"U"
"Acrocephalus brevipennis",2000,4,6,"U"
"Acrocephalus brevipennis",2004,4,10,"U"
"Acrocephalus brevipennis",2008,4,14,"U"
"Acrocephalus brevipennis",2012,4,18,"U"
"Acrocephalus brevipennis",2016,4,22,"U"
"Acrocephalus brevipennis",2017,3,23,"N"
"Acrocephalus brevipennis",2017.5,3,23.5,"N"
"Acrocephalus concinens",1994,1,0,"U"
"Acrocephalus concinens",2000,1,6,"U"
"Acrocephalus concinens",2004,1,10,"U"
"Acrocephalus concinens",2008,1,14,"U"
"Acrocephalus concinens",2009,1,15,"U"
"Acrocephalus concinens",2012,1,18,"U"
"Acrocephalus concinens",2016,1,22,"U"
"Acrocephalus concinens",2017,1,23,"U"
"Acrocephalus dumetorum",1994,1,0,"U"
"Acrocephalus dumetorum",2000,1,6,"U"
"Acrocephalus dumetorum",2004,1,10,"U"
"Acrocephalus dumetorum",2008,1,14,"U"
"Acrocephalus dumetorum",2009,1,15,"U"
"Acrocephalus dumetorum",2012,1,18,"U"
"Acrocephalus dumetorum",2016,1,22,"U"
"Acrocephalus dumetorum",2017,1,23,"U"
"Acrocephalus familiaris",1994,3,0,"U"
"Acrocephalus familiaris",1996,3,2,"U"
"Acrocephalus familiaris",2000,5,6,"U"
"Acrocephalus familiaris",2004,5,10,"U"
"Acrocephalus familiaris",2008,5,14,"U"
"Acrocephalus familiaris",2009,5,15,"U"
"Acrocephalus familiaris",2010,5,16,"U"
"Acrocephalus familiaris",2012,5,18,"U"
"Acrocephalus familiaris",2015,5,21,"U"
"Acrocephalus familiaris",2016,5,22,"U"
"Acrocephalus gracilirostris",1994,1,0,"U"
"Acrocephalus gracilirostris",2000,1,6,"U"
"Acrocephalus gracilirostris",2004,1,10,"U"
"Acrocephalus gracilirostris",2008,1,14,"U"
"Acrocephalus gracilirostris",2009,1,15,"U"
"Acrocephalus gracilirostris",2012,1,18,"U"
"Acrocephalus gracilirostris",2016,1,22,"U"
"Acrocephalus griseldis",1994,2,0,"U"
"Acrocephalus griseldis",2000,2,6,"U"
"Acrocephalus griseldis",2004,4,10,"U"
"Acrocephalus griseldis",2006,4,12,"U"
"Acrocephalus griseldis",2008,4,14,"U"
"Acrocephalus griseldis",2012,4,18,"U"
"Acrocephalus griseldis",2016,4,22,"U"
"Acrocephalus griseldis",2017,4,23,"U"
"Acrocephalus kerearako",1994,1,0,"U"
"Acrocephalus kerearako",2000,2,6,"U"
"Acrocephalus kerearako",2004,2,10,"U"
"Acrocephalus kerearako",2008,2,14,"U"
"Acrocephalus kerearako",2012,2,18,"U"
"Acrocephalus kerearako",2016,2,22,"U"
"Acrocephalus luscinius",2009,5,0,"G"
"Acrocephalus luscinius",2016,7,7,"N"
"Acrocephalus luscinius",2017,7,8,"U"
"Acrocephalus melanopogon",1994,1,0,"U"
"Acrocephalus melanopogon",2000,1,6,"U"
"Acrocephalus melanopogon",2004,1,10,"U"
"Acrocephalus melanopogon",2008,1,14,"U"
"Acrocephalus melanopogon",2009,1,15,"U"
"Acrocephalus melanopogon",2012,1,18,"U"
"Acrocephalus melanopogon",2016,1,22,"U"
"Acrocephalus melanopogon",2017,1,23,"U"
"Acrocephalus mendanae",2016,1,0,"U"
"Acrocephalus mendanae",2017,1,1,"U"
"Acrocephalus musae",2016,7,0,"U"
